city_ascii,lat,lng,iso2,population
Aurora,36.968,-93.7199,US,8364
Des Peres,38.5973,-90.4481,US,8540
Rolla,37.9457,-91.7609,US,20692
Ellisville,38.5895,-90.5883,US,9224
Webster Groves,38.5866,-90.3544,US,22970
Weldon Spring,38.7117,-90.6517,US,5593
Festus,38.2198,-90.4095,US,12104
Fulton,38.855,-91.9512,US,12495
Moberly,39.4185,-92.4364,US,13821
Harrisonville,38.653,-94.3467,US,9378
Marshall,39.1145,-93.201,US,12501
Saint Joseph,39.7598,-94.821,US,80849
Maplewood,38.6121,-90.3241,US,7868
Hazelwood,38.7932,-90.3901,US,25443
Saint Ann,38.7266,-90.3871,US,12812
Kennett,36.2403,-90.0481,US,10863
Park Hills,37.8211,-90.505,US,8655
Kansas City,39.1239,-94.5541,US,1590762
Blue Springs,39.0124,-94.2722,US,54431
Webb City,37.1413,-94.4675,US,11226
Lees Summit,38.9172,-94.3816,US,89467
Ballwin,38.5949,-90.5501,US,30313
Kirkwood,38.5789,-90.4203,US,27609
Berkeley,38.7441,-90.3362,US,8981
Greenwood,38.8507,-94.3377,US,5658
Waynesville,37.8207,-92.22,US,5314
Shrewsbury,38.5865,-90.3281,US,6149
Crestwood,38.5569,-90.3783,US,11905
Raytown,38.9944,-94.4641,US,29261
Bridgeton,38.7672,-90.4277,US,11680
Chillicothe,39.7947,-93.5498,US,9833
Brentwood,38.6194,-90.3476,US,8000
Carl Junction,37.1669,-94.5468,US,7772
Troy,38.971,-90.9717,US,14889
Neosho,36.844,-94.3756,US,12305
University City,38.6657,-90.3315,US,34706
Overland,38.6967,-90.3689,US,15802
Smithville,39.3918,-94.575,US,9455
Black Jack,38.7994,-90.2639,US,6940
Carthage,37.1503,-94.3225,US,15421
Ozark,37.0362,-93.2155,US,19429
Maryville,40.3438,-94.8706,US,13081
Jefferson City,38.5677,-92.1757,US,58439
Dellwood,38.7563,-90.2767,US,5001
Maryland Heights,38.7188,-90.4749,US,27137
Saint Charles,38.7957,-90.5155,US,69293
Platte City,39.3584,-94.7676,US,9304
Arnold,38.4294,-90.3725,US,21319
West Plains,36.7379,-91.868,US,11555
Kirksville,40.1986,-92.5753,US,15927
Cameron,39.7469,-94.2364,US,9638
O'Fallon,38.7853,-90.7178,US,86274
Cottleville,38.7512,-90.6585,US,5151
Savage,44.7545,-93.3632,US,30807
East Bethel,45.3556,-93.2035,US,11713
Maple Grove,45.1088,-93.4626,US,69576
Lake City,44.4453,-92.2794,US,5082
Minnetonka,44.9324,-93.4601,US,52369
International Falls,48.5884,-93.4084,US,6664
Brooklyn Center,45.0681,-93.3162,US,30870
Fridley,45.0842,-93.2596,US,27476
Hopkins,44.9259,-93.4058,US,18105
Red Wing,44.5818,-92.6041,US,14424
West Saint Paul,44.9019,-93.0857,US,19746
White Bear Lake,45.0654,-93.0149,US,25634
Hermantown,46.8058,-92.2407,US,9451
Little Canada,45.0244,-93.0863,US,10344
Shorewood,44.9161,-93.5743,US,7642
Buffalo,45.1786,-93.8663,US,16643
Glencoe,44.7702,-94.1494,US,5408
Mound,44.9325,-93.6598,US,9394
Prior Lake,44.725,-93.441,US,25863
Edina,44.8913,-93.3602,US,51350
Brainerd,46.3551,-94.1981,US,19459
Byron,44.0379,-92.6418,US,5337
Owatonna,44.0915,-93.2308,US,25567
Roseville,45.0155,-93.1544,US,35691
Mahtomedi,45.0616,-92.9662,US,8211
Saint Cloud,45.5339,-94.1718,US,113649
Jordan,44.665,-93.635,US,5848
Montevideo,44.9508,-95.7157,US,5163
Mounds View,45.1071,-93.2077,US,12952
Anoka,45.21,-93.3894,US,17400
Crookston,47.7747,-96.6062,US,7875
Fairmont,43.6441,-94.4618,US,9083
Hibbing,47.3981,-92.9487,US,11426
Northfield,44.4553,-93.1697,US,22005
Wyoming,45.3365,-92.9765,US,7856
Chanhassen,44.8544,-93.5621,US,25469
Oak Grove,45.3407,-93.3264,US,8545
Monticello,45.2977,-93.7979,US,26875
North Oaks,45.1002,-93.0882,US,5099
Rogers,45.1865,-93.5781,US,12748
Belle Plaine,44.619,-93.7641,US,6497
Waseca,44.0826,-93.5026,US,9196
Isanti,45.4928,-93.2406,US,5594
Forest Lake,45.2536,-92.9583,US,23270
Lake Elmo,44.9944,-92.9032,US,8815
New Ulm,44.312,-94.4678,US,13188
Cambridge,45.5615,-93.228,US,15265
Morris,45.5861,-95.9046,US,5132
Waite Park,45.5323,-94.244,US,7428
Medina,45.0327,-93.5832,US,6240
Rochester,44.0152,-92.4776,US,114976
Elk River,45.3313,-93.567,US,24364
Oakdale,44.9875,-92.9641,US,28073
Litchfield,45.1222,-94.5254,US,6547
Little Falls,45.9831,-94.3602,US,9398
Hastings,44.7318,-92.8537,US,22761
Detroit Lakes,46.8057,-95.8436,US,8528
Rosemount,44.7466,-93.0662,US,23911
Columbia Heights,45.0484,-93.2473,US,19723
Big Lake,45.3418,-93.7435,US,10638
Lino Lakes,45.1679,-93.083,US,21018
Farmington,44.6573,-93.1689,US,22656
Winona,44.051,-91.6691,US,30208
Albert Lea,43.6548,-93.3643,US,17522
Mankato,44.172,-93.9782,US,61115
Virginia,47.5172,-92.5121,US,12603
Grand Rapids,47.2379,-93.5326,US,9576
Fergus Falls,46.285,-96.0763,US,12338
Coon Rapids,45.1756,-93.3095,US,62359
Robbinsdale,45.0261,-93.3331,US,14461
Worthington,43.6279,-95.5984,US,12984
Burnsville,44.7648,-93.2794,US,61290
Arden Hills,45.0722,-93.1671,US,10324
Spring Lake Park,45.1161,-93.2452,US,6472
Vadnais Heights,45.057,-93.0747,US,13321
Golden Valley,44.99,-93.3591,US,21376
Shoreview,45.0842,-93.1358,US,26548
Crystal,45.0377,-93.3598,US,23028
New Prague,44.5459,-93.5758,US,8186
Apple Valley,44.7456,-93.2006,US,51957
Andover,45.2571,-93.3264,US,32461
Stillwater,45.0567,-92.8283,US,19292
Eagan,44.8168,-93.1638,US,66428
Thief River Falls,48.1111,-96.1774,US,9114
Willmar,45.1224,-95.0559,US,20189
North Mankato,44.181,-94.0377,US,13619
Minneapolis,44.9635,-93.2679,US,2866604
Cottage Grove,44.8161,-92.9274,US,36029
Maplewood,44.984,-93.0247,US,40150
Eden Prairie,44.8487,-93.4595,US,63914
Saint Francis,45.399,-93.3896,US,6425
Stewartville,43.8602,-92.489,US,6049
Kasson,44.0328,-92.7483,US,7443
Inver Grove Heights,44.8246,-93.0596,US,35077
New Hope,45.0375,-93.3869,US,20877
Waconia,44.8411,-93.7933,US,12020
Marshall,44.4488,-95.7897,US,13448
Saint Peter,44.3295,-93.9643,US,12149
Delano,45.0377,-93.7918,US,5734
Saint Joseph,45.5609,-94.3075,US,6743
Saint Michael,45.2014,-93.6919,US,17295
North Branch,45.5137,-92.9601,US,6569
South Saint Paul,44.8874,-93.0408,US,20217
Zimmerman,45.4415,-93.5977,US,8530
Faribault,44.2986,-93.2787,US,24012
Saint Paul Park,44.8359,-92.9949,US,5381
Bloomington,44.8306,-93.315,US,85319
Corcoran,45.1089,-93.5836,US,5686
Otsego,45.266,-93.62,US,16094
Shakopee,44.7745,-93.4763,US,40610
Victoria,44.8634,-93.659,US,8917
Chaska,44.8166,-93.6092,US,26016
Alexandria,45.8748,-95.3784,US,20814
Orono,44.9647,-93.5904,US,8009
Mendota Heights,44.8813,-93.1402,US,11280
Saint Louis Park,44.9488,-93.365,US,48747
Cloquet,46.7221,-92.4924,US,12922
Minnetrista,44.9355,-93.7103,US,7397
Albertville,45.2365,-93.6617,US,7401
Baxter,46.342,-94.28,US,8198
Lindstrom,45.3869,-92.8475,US,8521
Hugo,45.1671,-92.9588,US,14532
Plymouth,45.0225,-93.4617,US,77216
Blaine,45.1696,-93.2078,US,62892
Brooklyn Park,45.1112,-93.3505,US,79707
Richfield,44.8762,-93.2826,US,35949
Dayton,45.1905,-93.4757,US,5387
Ramsey,45.2618,-93.4494,US,26206
North Saint Paul,45.0137,-92.9995,US,12338
Hutchinson,44.8856,-94.3763,US,13767
Bemidji,47.4798,-94.8833,US,16271
Chisago City,45.3475,-92.9115,US,5062
Austin,43.672,-92.9744,US,25105
Lakeville,44.6777,-93.2522,US,61938
Sauk Rapids,45.5981,-94.154,US,13631
Falcon Heights,44.9899,-93.177,US,5554
Champlin,45.1703,-93.3904,US,24231
Woodbury,44.9056,-92.9231,US,68820
Sartell,45.6187,-94.2202,US,17147
Duluth,46.7797,-92.1334,US,120418
Saint Paul,44.9477,-93.104,US,302398
East Grand Forks,47.9283,-97.0137,US,8699
Saint Anthony,45.0275,-93.2174,US,9007
New Brighton,45.0658,-93.2061,US,22496
Moorhead,46.8674,-96.7457,US,42492
Ham Lake,45.2545,-93.2039,US,16221
Wayne,42.2774,-83.3877,US,16954
Grand Haven,43.0553,-86.22,US,10911
Alpena,45.0745,-83.4383,US,13767
Lapeer,43.0447,-83.3254,US,13283
Williamston,42.6836,-84.2837,US,6370
Holland,42.7676,-86.0984,US,101421
Charlotte,42.5662,-84.8304,US,12654
Paw Paw,42.2148,-85.892,US,8472
Hudsonville,42.8634,-85.8626,US,7285
Hazel Park,42.4619,-83.0977,US,16530
Frankenmuth,43.332,-83.7395,US,5160
Novi,42.4786,-83.4893,US,59211
Ludington,43.9567,-86.4431,US,10702
South Haven,42.4012,-86.2676,US,5742
Houghton,47.1122,-88.5696,US,16010
Dowagiac,41.9834,-86.1124,US,6026
Clare,43.8245,-84.7628,US,5512
Marquette,46.544,-87.4082,US,25955
Mount Pleasant,43.5966,-84.7758,US,37877
Northville,42.4355,-83.489,US,5979
Clawson,42.5367,-83.1504,US,11970
Rochester,42.6867,-83.1197,US,13017
Cadillac,44.2494,-85.4137,US,11809
East Grand Rapids,42.9464,-85.6088,US,11637
South Lyon,42.4613,-83.6526,US,123555
Brighton,42.5298,-83.7848,US,7604
Big Rapids,43.6992,-85.4802,US,14021
Albion,42.2478,-84.7572,US,8920
Fraser,42.5388,-82.9496,US,14622
Roseville,42.5074,-82.937,US,47602
Birmingham,42.5447,-83.2167,US,21007
Grosse Pointe,42.3915,-82.9118,US,5187
Kingsford,45.8062,-88.0994,US,5021
Huntington Woods,42.4817,-83.1686,US,6328
Bay City,43.5903,-83.8886,US,67712
Norton Shores,43.1621,-86.2519,US,24340
Kentwood,42.8852,-85.5925,US,51689
Three Rivers,41.9466,-85.6279,US,10684
Melvindale,42.2803,-83.1782,US,10322
Howell,42.6078,-83.9339,US,9527
New Baltimore,42.6903,-82.7398,US,12355
Oak Park,42.465,-83.1823,US,29645
Swartz Creek,42.9626,-83.826,US,5557
Monroe,41.9157,-83.3852,US,49389
Ishpeming,46.4861,-87.6658,US,12303
Wyoming,42.8909,-85.7067,US,75567
Allegan,42.5299,-85.8462,US,6416
Escanaba,45.7478,-87.0905,US,20370
Rochester Hills,42.6645,-83.1563,US,73422
Eastpointe,42.4657,-82.946,US,32673
Muskegon,43.228,-86.256,US,161058
East Lansing,42.7483,-84.4834,US,48870
Westland,42.3192,-83.3806,US,81545
Highland Park,42.4052,-83.0976,US,10883
Fenton,42.7993,-83.7144,US,11367
Belding,43.0968,-85.2331,US,5800
Saint Clair Shores,42.4922,-82.8957,US,59775
Flushing,43.0637,-83.8403,US,8029
Jackson,42.243,-84.4038,US,88394
Hamtramck,42.3954,-83.056,US,21752
Walled Lake,42.5379,-83.4786,US,7089
River Rouge,42.2731,-83.1246,US,7482
Flat Rock,42.0991,-83.2715,US,9828
Owosso,42.9956,-84.1763,US,21653
Traverse City,44.7545,-85.6034,US,49690
Farmington,42.4614,-83.3784,US,10514
Muskegon Heights,43.2024,-86.242,US,10795
Holly,42.7987,-83.6233,US,8309
Grand Ledge,42.7546,-84.7435,US,7807
Grand Rapids,42.9615,-85.6557,US,595467
Trenton,42.1394,-83.193,US,18253
Beverly Hills,42.522,-83.2424,US,10470
Romulus,42.2237,-83.366,US,23281
Menominee,45.1219,-87.6235,US,8279
Ypsilanti,42.2437,-83.6207,US,21018
Madison Heights,42.5073,-83.1034,US,30088
Saint Joseph,42.0969,-86.4849,US,8288
Gaylord,45.0211,-84.6799,US,8399
Tecumseh,42.0066,-83.9451,US,8362
Ann Arbor,42.2757,-83.7312,US,324421
Hastings,42.6498,-85.2886,US,7640
Coldwater,41.9428,-85.0016,US,16613
Kalamazoo,42.2749,-85.5882,US,214583
Saginaw,43.4199,-83.95,US,120088
Lincoln Park,42.2433,-83.181,US,36720
Sault Sainte Marie,46.4816,-84.372,US,12705
Livonia,42.3972,-83.3733,US,94041
Petoskey,45.365,-84.9886,US,8323
Harper Woods,42.439,-82.9294,US,13730
Saint Clair,42.8262,-82.4929,US,5367
Pontiac,42.6493,-83.2878,US,59698
Manistee,44.244,-86.3246,US,9345
Eaton Rapids,42.5093,-84.6528,US,5423
Rockford,43.1267,-85.5582,US,6229
Ionia,42.9772,-85.0725,US,14289
Battle Creek,42.2985,-85.2295,US,77174
Grosse Pointe Woods,42.4366,-82.8989,US,15639
Lansing,42.7142,-84.5598,US,318278
Southgate,42.2047,-83.2058,US,29085
Berrien Springs,41.9474,-86.3406,US,7162
Niles,41.8347,-86.2472,US,11257
Saint Louis,43.4082,-84.6116,US,7060
Sterling Heights,42.581,-83.0304,US,132427
Goodrich,42.9147,-83.5092,US,5815
Marshall,42.2619,-84.9599,US,7625
Grand Blanc,42.9258,-83.6182,US,7954
Whitehall,43.4004,-86.3406,US,10635
Auburn Hills,42.6734,-83.2447,US,22795
Lowell,42.9351,-85.3457,US,7272
Garden City,42.3244,-83.3412,US,26719
Grosse Pointe Park,42.3794,-82.9288,US,11126
Alma,43.38,-84.6556,US,16502
Wyandotte,42.2114,-83.1558,US,24955
Wixom,42.5244,-83.5347,US,13758
Saint Johns,43.0008,-84.5557,US,8491
Port Huron,42.9823,-82.4387,US,84361
Allen Park,42.2597,-83.2107,US,27214
Portland,42.8696,-84.899,US,5089
Milford,42.5871,-83.6012,US,6471
Otsego,42.457,-85.6975,US,11864
Flint,43.0235,-83.6921,US,338616
Marysville,42.9085,-82.4806,US,9735
Dearborn,42.3127,-83.213,US,94444
Sturgis,41.8003,-85.4184,US,12903
Grandville,42.9003,-85.7564,US,16002
Inkster,42.2935,-83.3148,US,24462
Richmond,42.8094,-82.7517,US,6291
Center Line,42.4805,-83.0273,US,8297
Troy,42.5817,-83.1458,US,83641
Warren,42.4934,-83.027,US,135125
Mason,42.5805,-84.4426,US,8395
Riverview,42.1729,-83.1935,US,12103
Zeeland,42.8139,-86.0129,US,5581
Berkley,42.4986,-83.1853,US,15272
Taylor,42.226,-83.2688,US,61177
Saline,42.1737,-83.7779,US,9151
Midland,43.6239,-84.2316,US,59343
Laurium,47.2351,-88.4382,US,7214
Greenville,43.1797,-85.2534,US,9679
Ecorse,42.249,-83.1398,US,9181
Mount Clemens,42.5977,-82.8821,US,16349
Detroit,42.3834,-83.1024,US,3520589
Adrian,41.8994,-84.0447,US,43850
Walker,42.9857,-85.7443,US,24775
Chelsea,42.3132,-84.0187,US,5588
Southfield,42.4765,-83.2605,US,73100
Burton,42.9974,-83.6175,US,28648
Ironwood,46.4528,-90.1502,US,6561
Benton Harbor,42.116,-86.4484,US,60298
Milan,42.082,-83.6847,US,7742
Grosse Pointe Farms,42.4067,-82.8992,US,9155
Portage,42.2,-85.5907,US,48508
Dearborn Heights,42.3164,-83.2769,US,55761
Springfield,42.3246,-85.2371,US,5196
Farmington Hills,42.486,-83.3771,US,81129
Iron Mountain,45.8275,-88.0605,US,18732
Ferndale,42.4592,-83.1314,US,20099
Hillsdale,41.9274,-84.6365,US,11452
Plymouth,42.3718,-83.468,US,9077
Woodhaven,42.132,-83.2374,US,12461
Royal Oak,42.5084,-83.1539,US,59006
Central Falls,41.89,-71.3933,US,19347
Providence,41.8229,-71.4186,US,1198789
Warwick,41.7061,-71.4334,US,81579
Cranston,41.7658,-71.4858,US,81034
East Providence,41.8064,-71.3565,US,47337
Newport,41.4803,-71.3205,US,24779
Woonsocket,42.001,-71.4993,US,41406
Pawtucket,41.8743,-71.3744,US,71427
Park City,37.8103,-97.3255,US,7632
Arkansas City,37.0726,-97.0386,US,12656
Ottawa,38.5998,-95.2643,US,12161
El Dorado,37.8208,-96.8612,US,14860
Ulysses,37.5772,-101.3547,US,6151
Iola,37.9275,-95.4006,US,5477
Mulvane,37.479,-97.2719,US,6316
Valley Center,37.8325,-97.3647,US,7343
Overland Park,38.8871,-94.6871,US,188966
Leavenworth,39.3225,-94.9246,US,46445
Lansing,39.2435,-94.8981,US,11849
Junction City,39.0268,-96.8495,US,40157
Roeland Park,39.0358,-94.6374,US,6786
Gardner,38.8163,-94.9297,US,21110
Spring Hill,38.7565,-94.8196,US,6182
Prairie Village,38.9873,-94.6362,US,21805
Pratt,37.6777,-98.7465,US,6484
McPherson,38.3712,-97.6608,US,13091
Great Bend,38.3592,-98.8007,US,15712
Liberal,37.0466,-100.9291,US,20155
Pittsburg,37.4141,-94.6983,US,23069
Newton,38.0348,-97.3519,US,20625
Lenexa,38.9608,-94.802,US,52903
Fort Scott,37.8286,-94.7037,US,7588
Parsons,37.3405,-95.2959,US,9714
Winfield,37.2739,-96.95,US,12012
Emporia,38.4022,-96.1924,US,24730
Paola,38.5783,-94.8626,US,5366
Concordia,39.5669,-97.6472,US,5126
Bonner Springs,39.0817,-94.8778,US,7665
Abilene,38.9229,-97.2247,US,6667
Topeka,39.0347,-95.6955,US,149220
Hutchinson,38.0672,-97.9083,US,43507
Shawnee,39.0158,-94.8076,US,65194
Independence,37.2122,-95.7324,US,9240
Chanute,37.6699,-95.4619,US,9079
Dodge City,37.7609,-100.0182,US,27429
Andover,37.687,-97.1352,US,12980
Hays,38.8806,-99.3214,US,21713
Eudora,38.9345,-95.0957,US,6383
Wellington,37.2621,-97.428,US,7513
Coffeyville,37.052,-95.6177,US,10107
Garden City,37.9765,-100.8579,US,30040
Tonganoxie,39.1084,-95.0825,US,5267
Kansas City,39.1234,-94.7443,US,151709
Augusta,37.6953,-96.9909,US,9397
Leawood,38.9076,-94.6258,US,34565
Colby,39.3852,-101.0455,US,5494
Atchison,39.5629,-95.1368,US,10819
Haysville,37.5651,-97.3528,US,11245
Salina,38.8143,-97.6151,US,47123
Lawrence,38.9603,-95.2643,US,95800
Merriam,39.0186,-94.6934,US,11245
Olathe,38.884,-94.8194,US,135473
Manhattan,39.1883,-96.605,US,57442
Wichita,37.6894,-97.344,US,482205
Derby,37.5567,-97.2553,US,23633
Mission,39.0269,-94.6568,US,9443
Hamilton,46.2524,-114.1598,US,6646
Butte,45.902,-112.6571,US,30584
Missoula,46.8687,-114.0089,US,89017
Belgrade,45.7822,-111.1757,US,15411
Kalispell,48.2155,-114.3262,US,36304
Great Falls,47.5016,-111.2993,US,65960
Billings,45.7892,-108.5498,US,121550
Glendive,47.1102,-104.707,US,7015
Miles City,46.406,-105.8387,US,9874
Lewistown,47.0517,-109.454,US,6058
Havre,48.5417,-109.6782,US,10212
Sidney,47.7149,-104.1665,US,6877
Whitefish,48.4333,-114.3594,US,7214
Bozeman,45.6828,-111.0545,US,52391
Laurel,45.6734,-108.7707,US,8690
Columbia Falls,48.3698,-114.1914,US,6739
Helena,46.5963,-112.0196,US,49812
Polson,47.6896,-114.143,US,5070
Livingston,45.6667,-110.5537,US,8586
Columbia,31.2564,-89.8266,US,6807
Batesville,34.3148,-89.9249,US,7237
Flowood,32.3359,-90.0802,US,8859
Crystal Springs,31.9903,-90.354,US,5107
Diamondhead,30.3791,-89.3707,US,7661
Hattiesburg,31.3073,-89.3169,US,81995
Clarksdale,34.1971,-90.5729,US,16109
Ocean Springs,30.4082,-88.7861,US,17652
Canton,32.5976,-90.0329,US,15847
West Point,33.6064,-88.6571,US,8827
Bay Saint Louis,30.3281,-89.3774,US,12667
Booneville,34.6643,-88.5684,US,6051
Oxford,34.3613,-89.5289,US,31728
Brookhaven,31.5803,-90.4432,US,10504
Yazoo City,32.8618,-90.4067,US,15241
Petal,31.3477,-89.2359,US,10704
Southaven,34.9514,-89.9787,US,53214
Holly Springs,34.7768,-89.4466,US,6146
Kosciusko,33.0585,-89.5893,US,6735
Clinton,32.354,-90.3403,US,25211
Indianola,33.4492,-90.6447,US,9406
Philadelphia,32.7761,-89.1221,US,7639
Starkville,33.4608,-88.8297,US,32441
Amory,33.9813,-88.4823,US,6343
Natchez,31.5437,-91.3869,US,26977
Pontotoc,34.2532,-89.0091,US,5221
Biloxi,30.4393,-88.9542,US,45975
Pascagoula,30.3665,-88.5507,US,49504
New Albany,34.4909,-89.0201,US,7253
Gulfport,30.4271,-89.0703,US,222131
Jackson,32.3163,-90.2124,US,342607
Pearl,32.273,-90.0918,US,26485
Vicksburg,32.3173,-90.8868,US,27887
Senatobia,34.6081,-89.9762,US,6325
Cleveland,33.7431,-90.729,US,15424
Laurel,31.6956,-89.1448,US,26433
Waveland,30.293,-89.3904,US,6428
Richland,32.2309,-90.1592,US,7111
Horn Lake,34.9512,-90.0501,US,27042
Greenwood,33.5126,-90.1993,US,21218
Ridgeland,32.4225,-90.1456,US,24483
McComb,31.2449,-90.4714,US,16413
Long Beach,30.3605,-89.1645,US,15677
Brandon,32.2778,-89.9896,US,23826
Meridian,32.3846,-88.6896,US,39478
Columbus,33.5086,-88.4134,US,32386
Madison,32.4738,-90.13,US,26031
Greenville,33.385,-91.0514,US,32089
Picayune,30.5289,-89.6788,US,16401
D'Iberville,30.4545,-88.8982,US,11503
Gautier,30.4106,-88.6568,US,18471
Grenada,33.7816,-89.813,US,10174
Pass Christian,30.3271,-89.2432,US,5701
Hernando,34.8496,-89.992,US,15631
Moss Point,30.4241,-88.5289,US,13570
Byram,32.189,-90.2861,US,11545
Corinth,34.9474,-88.5143,US,12678
Olive Branch,34.9608,-89.8478,US,36699
Tupelo,34.2637,-88.7298,US,46095
Clover,35.1124,-81.2201,US,7607
Columbia,34.0366,-80.9043,US,571249
Lake City,33.8676,-79.7533,US,8604
Hardeeville,32.2949,-81.0324,US,5731
Greer,34.9352,-82.2336,US,29000
Dillon,34.4223,-79.3721,US,9511
Mount Pleasant,32.8532,-79.8269,US,84170
Kingstree,33.6665,-79.8292,US,5899
Goose Creek,32.992,-80.0063,US,42039
Summerville,33.0038,-80.1794,US,49323
Laurens,34.5014,-82.0232,US,10269
Lexington,33.9881,-81.22,US,20988
Hartsville,34.3679,-80.0829,US,15133
Bluffton,32.2129,-80.9316,US,18897
Irmo,34.1016,-81.1949,US,12177
Mullins,34.2042,-79.2535,US,5347
Gaffney,35.0742,-81.6558,US,21692
Fort Mill,35.0072,-80.9381,US,15029
Hilton Head Island,32.1896,-80.7499,US,75328
Camden,34.2564,-80.6085,US,14117
Clinton,34.478,-81.864,US,11127
Batesburg-Leesville,33.9117,-81.5308,US,5350
Walterboro,32.9007,-80.6751,US,9316
Hollywood,32.7523,-80.2106,US,5084
Orangeburg,33.4928,-80.8671,US,31666
Charleston,32.8137,-79.9643,US,613847
Aiken,33.5303,-81.7271,US,30937
Sumter,33.9393,-80.3929,US,73468
Belton,34.5235,-82.4938,US,5774
Newberry,34.2822,-81.6012,US,12156
Myrtle Beach,33.7095,-78.8844,US,256079
Union,34.7235,-81.6248,US,9562
York,34.9968,-81.2348,US,8260
North Myrtle Beach,33.8225,-78.7086,US,16032
Cayce,33.9458,-81.0432,US,14233
Clemson,34.6841,-82.8124,US,16058
Moncks Corner,33.1716,-80.0121,US,10315
Marion,34.1787,-79.3965,US,7218
Darlington,34.3015,-79.8672,US,6117
Anderson,34.521,-82.6477,US,78138
Central,34.7234,-82.7789,US,5229
West Columbia,33.9948,-81.0878,US,16282
Beaufort,32.4487,-80.7102,US,53086
North Charleston,32.9086,-80.0705,US,109298
Conway,33.8406,-79.0418,US,22761
Bennettsville,34.6303,-79.6874,US,11839
Simpsonville,34.7295,-82.2569,US,21314
Georgetown,33.3595,-79.296,US,12133
Cheraw,34.6978,-79.8988,US,8061
Bishopville,34.2202,-80.2483,US,5029
Spartanburg,34.9437,-81.9256,US,185031
Greenwood,34.1944,-82.1541,US,42279
Ridgeland,32.4681,-80.9178,US,5438
Hanahan,32.9303,-80.0031,US,23439
Rock Hill,34.9413,-81.026,US,115755
Chester,34.705,-81.2135,US,9129
Seneca,34.6815,-82.9609,US,26857
Port Royal,32.3579,-80.7047,US,12785
Greenville,34.8364,-82.3649,US,462640
Fountain Inn,34.6988,-82.1991,US,8513
Forest Acres,34.0322,-80.9718,US,10542
Abbeville,34.1787,-82.3774,US,5173
North Augusta,33.5211,-81.9545,US,22932
Tega Cay,35.0374,-81.0124,US,9946
Florence,34.1782,-79.785,US,92614
Lancaster,34.7247,-80.7801,US,25691
Mauldin,34.7864,-82.2997,US,132708
Travelers Rest,34.9684,-82.4417,US,5053
Easley,34.8191,-82.583,US,20953
Corbin,36.9321,-84.1004,US,7398
Union,38.9472,-84.6731,US,5807
